customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
5509-DIDPU,Male,0,Yes,No,9,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),46.6,413.04,0
4950-XBNCV,Female,0,Yes,Yes,41,No,No phone service,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,71.0,2919.06,1
3301-AWIQN,Female,0,No,No,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,33.71,2098.85,0
8216-AJWPY,Male,1,Yes,Yes,72,Yes,No,DSL,Yes,No,No,No,Yes,No,One year,Yes,Credit card (automatic),74.34,5351.76,0
9607-SXYCL,Female,0,No,No,9,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,103.45,928.48,1
8921-GSGEZ,Female,1,Yes,No,7,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,72.95,509.09,1
7191-SYOGE,Male,0,Yes,No,4,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),85.71,339.29,1
2354-JYUWI,Male,0,No,Yes,1,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,99.86,108.28,0
9032-TAHCB,Female,0,Yes,No,4,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),78.35,322.33,0
7973-DSKEX,Male,0,Yes,Yes,8,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,74.61,594.67,1
4081-XWHME,Female,0,Yes,No,11,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),107.62,1191.31,1
2529-ZLMVH,Female,0,No,No,2,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,108.79,220.13,1
1204-AVFKM,Male,0,Yes,Yes,41,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Mailed check,109.05,4477.79,1
8219-AKZKH,Female,1,Yes,Yes,23,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,110.65,2545.37,1
3018-SLFWH,Female,0,Yes,Yes,19,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.65,1429.69,1
3052-JVPLQ,Female,0,Yes,No,18,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,124.89,2246.69,1
5517-IJTNN,Male,0,No,No,8,Yes,No,DSL,No,No,No,No,Yes,No,Two year,No,Credit card (automatic),65.74,526.06,0
2244-QYPDB,Male,0,No,No,66,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,No,Electronic check,91.79,6062.28,1
6839-ACWKP,Female,0,No,No,6,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,70.76,430.24,1
8097-ROILR,Female,0,Yes,No,26,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Electronic check,98.28,2547.58,1
8876-XZHCB,Female,0,Yes,No,7,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),51.49,363.46,1
8832-SHBSA,Male,1,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,47.39,3412.06,0
3237-VMWTQ,Female,0,Yes,No,58,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Credit card (automatic),106.54,6180.33,1
5005-DQUUU,Male,1,No,Yes,7,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),118.82,825.31,1
2694-PVKBQ,Female,1,No,No,72,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Mailed check,108.36,7793.91,1
1142-RJFUP,Female,0,Yes,No,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,43.41,994.6,1
9484-LFNZW,Male,0,Yes,No,31,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,96.25,2979.57,1
9463-YGBFI,Male,0,Yes,Yes,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),32.04,220.42,0
4174-BSHKY,Male,0,No,No,5,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),108.81,553.98,1
4171-PYRME,Female,0,No,Yes,46,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,77.39,3560.71,0
6985-KAMER,Female,0,No,Yes,7,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,108.05,764.41,1
1589-MGHRG,Male,0,No,Yes,59,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,One year,Yes,Electronic check,109.09,6439.65,0
7515-QPKSA,Male,0,No,No,10,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),75.38,745.59,1
5222-HAISU,Female,1,Yes,No,1,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,103.27,101.54,0
5392-UYJXW,Female,0,No,Yes,21,Yes,Yes,DSL,No,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),79.6,1673.04,1
8257-HTLAJ,Male,0,No,Yes,10,Yes,Yes,DSL,No,No,No,Yes,No,No,One year,Yes,Mailed check,79.06,795.39,0
6938-FEERC,Female,0,No,No,72,No,No phone service,Fiber optic,Yes,No,Yes,No,No,Yes,One year,No,Bank transfer (automatic),95.81,6901.23,0
5474-VBDRI,Male,0,Yes,Yes,11,No,No phone service,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),86.26,955.49,1
2394-ZJVOA,Female,0,Yes,Yes,9,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,121.18,1094.39,1
4434-NJSXU,Male,1,Yes,No,20,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Electronic check,101.03,2011.01,1
1711-BWYGS,Female,0,Yes,No,31,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,One year,Yes,Electronic check,100.35,3102.41,1
1390-OHNAM,Female,1,No,No,72,No,No phone service,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,No,Credit card (automatic),94.15,6782.35,0
9116-FSODU,Female,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),113.83,115.27,1
8769-YJHLV,Male,0,No,Yes,13,Yes,No,DSL,No,Yes,No,No,No,No,One year,No,Credit card (automatic),69.04,891.74,0
7905-CRWHZ,Male,0,No,No,26,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,92.03,2388.3,0
7240-NVWMY,Male,0,No,No,1,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,118.61,115.98,1
6602-RUMOJ,Female,0,Yes,Yes,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,46.31,741.69,1
9956-FIJOI,Female,1,Yes,No,39,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,Yes,Electronic check,118.52,4632.26,0
6642-GXZBN,Male,0,No,No,1,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Mailed check,77.04,86.19,1
2637-EESSF,Female,0,Yes,No,9,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,108.23,973.4,1
9089-JWNQC,Male,0,No,No,12,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Two year,No,Bank transfer (automatic),85.4,1029.29,0
7107-AJCEY,Female,0,No,No,30,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Credit card (automatic),99.84,2988.79,1
9361-ZYPAF,Female,0,No,Yes,8,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,93.64,746.0,1
3248-ENJBE,Female,1,No,Yes,6,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,83.65,510.1,1
2688-JZYVI,Male,0,Yes,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,34.72,62.11,0
7030-DMFTQ,Male,0,No,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,45.6,3290.26,0
5516-OHYEX,Male,0,No,No,15,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Electronic check,98.54,1469.19,1
6728-AGVEN,Female,0,No,Yes,1,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,119.13,115.07,1
4598-UYQXR,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),69.47,64.83,1
7790-VZRST,Female,0,Yes,Yes,3,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),127.43,384.19,1
3438-HMRXK,Female,0,Yes,No,5,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,83.26,410.85,1
6480-WAVHU,Male,0,No,No,32,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),45.12,1437.85,1
2835-BOUXR,Male,0,Yes,No,19,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,One year,Yes,Credit card (automatic),107.54,2045.54,0
2744-OTTIC,Female,0,Yes,No,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),37.23,1311.82,1
8378-RTHAX,Male,0,No,No,1,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),84.58,74.65,1
5779-FMDMQ,Female,0,No,No,7,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),108.89,771.09,0
3045-AEXQR,Female,0,No,No,12,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,119.8,1434.1,1
4563-NSKLM,Male,0,No,Yes,13,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),93.53,1209.88,1
4591-AIBNM,Male,0,No,Yes,1,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,83.29,81.87,1
4311-BDLPJ,Male,0,No,No,17,Yes,Yes,DSL,No,No,No,No,No,No,Two year,No,Electronic check,69.68,1194.51,1
6462-ERCJK,Female,0,No,No,8,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Mailed check,120.35,964.19,0
4730-NUKUD,Female,0,Yes,No,5,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,Yes,Mailed check,118.33,599.94,0
7423-VFQVS,Female,0,Yes,Yes,26,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,83.53,2175.64,0
1841-KFBAK,Male,0,Yes,Yes,2,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.3,200.98,1
7558-PCEOO,Male,0,No,Yes,48,No,No phone service,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),84.77,4062.03,1
4801-YQOEM,Male,0,Yes,No,55,Yes,Yes,DSL,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),72.76,4000.41,0
1899-VQVQN,Male,0,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),36.96,333.01,0
2633-ZMVPP,Male,0,Yes,No,72,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,114.46,8247.42,0
2013-XDCFD,Male,1,No,No,12,Yes,Yes,DSL,No,No,Yes,No,No,No,One year,No,Mailed check,76.81,927.49,0
1977-FZEIK,Male,0,No,No,72,Yes,No,DSL,Yes,No,No,No,No,No,One year,Yes,Credit card (automatic),68.41,4933.22,0
5901-PSKUO,Female,0,No,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),116.49,8393.87,0
1473-XIXSY,Male,0,Yes,Yes,42,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),21.18,896.67,0
5310-DJISO,Male,0,Yes,No,3,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,112.22,326.74,0
4570-BJSQT,Female,0,Yes,Yes,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),35.39,736.76,0
5279-UBSQR,Female,0,Yes,No,31,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,87.21,2695.56,0
3369-SAKYJ,Male,0,Yes,Yes,1,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),73.32,65.55,1
1687-XEXWL,Female,1,Yes,No,53,Yes,Yes,DSL,No,Yes,No,No,Yes,No,One year,Yes,Electronic check,84.52,4471.68,0
1419-WFSIL,Male,0,Yes,No,45,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,44.05,1981.54,0
6593-OPMYU,Male,0,No,No,65,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),47.51,3086.67,0
1439-GYWTD,Male,0,No,No,17,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),86.56,1469.7,1
8466-HFYJG,Female,0,No,No,9,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,121.37,1086.56,0
4078-DCXGD,Female,1,No,No,16,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Electronic check,92.06,1471.59,0
2900-TQGQZ,Male,0,Yes,No,31,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,47.89,1477.19,1
3329-DKCKC,Female,0,Yes,Yes,12,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),17.61,216.97,0
1749-MMXOQ,Male,0,Yes,No,10,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),118.91,1195.25,1
4837-VWZNL,Male,0,No,Yes,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),59.21,66.06,1
3161-DNSMY,Female,0,Yes,No,14,Yes,Yes,DSL,No,No,No,No,Yes,No,Two year,No,Credit card (automatic),79.14,1117.84,0
7141-WRKFI,Female,0,No,Yes,11,No,No phone service,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),94.58,1031.1,1
6037-OKFNC,Female,0,Yes,No,26,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),128.45,3341.09,0
3451-YKXQQ,Male,0,No,No,13,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),94.39,1221.92,0
2186-NGYSC,Female,0,Yes,No,1,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Two year,Yes,Electronic check,87.16,85.21,0
5089-QIVFX,Female,0,No,Yes,15,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,No,Electronic check,94.25,1420.42,0
8450-UIEBV,Female,0,No,No,35,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),42.47,1481.1,0
7792-SJDJH,Male,0,No,Yes,69,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,42.68,2952.59,1
2845-MGGDO,Male,0,No,No,5,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,102.22,516.22,1
6835-PFICH,Male,0,Yes,No,13,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),118.54,1537.73,1
7732-SGJYL,Male,0,No,Yes,45,No,No phone service,Fiber optic,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),99.94,4493.49,1
6177-YXLSO,Male,1,No,No,1,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,89.81,85.49,1
4915-TFJBX,Female,0,Yes,Yes,10,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,102.51,1016.15,0
2432-GHWPK,Female,0,No,No,21,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,59.57,1241.85,1
9611-QPSWK,Male,0,Yes,No,10,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,85.87,852.55,0
5102-MSQZY,Female,1,Yes,No,16,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),68.77,1105.08,0
6243-VMLGA,Male,0,No,Yes,67,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Credit card (automatic),104.32,6994.45,0
8466-XZIQD,Male,1,Yes,No,1,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),87.6,90.63,1
2523-SGAIM,Male,1,Yes,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,44.42,46.39,1
4671-BBXOQ,Male,0,Yes,No,5,No,No phone service,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,69.96,341.37,0
2982-CWVOG,Male,0,No,No,11,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,85.74,935.1,1
6529-ANSPJ,Male,0,No,Yes,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),44.38,667.98,1
7208-ECQRZ,Female,0,Yes,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,43.92,48.38,1
8476-SVYVR,Female,0,No,No,51,Yes,No,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Mailed check,94.43,4808.57,0
8951-BOMMP,Female,1,Yes,Yes,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),34.37,1163.44,1
4015-VJWAL,Female,0,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),35.02,245.28,1
2608-PRHWK,Female,1,Yes,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),35.68,243.49,0
6565-TSDTZ,Female,0,Yes,Yes,1,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),120.3,112.65,0
5169-XMTNU,Male,0,No,No,12,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),57.66,699.37,1
2692-DGSQP,Male,0,No,No,7,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.55,488.35,0
7092-XXVWZ,Male,0,No,No,23,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),93.08,2131.91,1
7228-LWYAO,Male,1,No,No,19,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),70.79,1353.13,0
3498-FNWFA,Female,0,Yes,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,43.78,3143.31,0
9307-FHZON,Male,0,No,No,38,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Two year,Yes,Credit card (automatic),102.81,3911.57,0
6999-TWPSX,Female,0,Yes,No,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),46.51,100.67,0
9160-DXJTR,Female,0,No,No,29,Yes,Yes,DSL,No,No,No,No,No,Yes,One year,Yes,Mailed check,80.02,2318.26,1
5897-DODPO,Female,0,No,No,2,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),51.07,99.09,1
7161-GOVKS,Female,0,Yes,No,9,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),105.27,941.33,1
9103-XACER,Female,0,No,Yes,19,Yes,Yes,DSL,No,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),77.66,1473.1,0
3251-UZSIK,Female,0,No,No,16,Yes,Yes,DSL,No,No,No,No,Yes,No,Two year,No,Electronic check,77.97,1246.44,1
1432-PDJVO,Male,0,Yes,No,28,Yes,Yes,DSL,Yes,No,No,No,Yes,No,One year,No,Mailed check,84.31,2353.21,0
5600-SCUWE,Male,1,No,No,39,No,No phone service,DSL,Yes,Yes,No,No,No,Yes,Two year,No,Bank transfer (automatic),71.12,2768.0,0
9287-KXEGF,Male,0,No,No,42,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,No,Credit card (automatic),101.29,4251.65,0
7045-ZMBSK,Male,0,Yes,Yes,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),95.29,92.63,0
6562-TEIFQ,Male,0,No,No,24,Yes,No,DSL,No,Yes,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),82.26,1967.02,0
7406-EOJXP,Male,0,Yes,No,72,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Two year,No,Credit card (automatic),100.4,7238.25,0
7154-IQICV,Male,0,No,Yes,33,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),113.19,3742.96,1
3003-PGGTY,Female,1,No,No,17,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),17.16,299.52,1
8458-LXHMT,Female,1,No,No,72,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Mailed check,111.46,8018.02,0
3159-GDLQA,Male,0,Yes,No,1,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,110.8,110.52,1
6765-LZKUK,Male,0,Yes,No,2,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,110.0,223.71,1
1209-HYGNP,Female,0,Yes,No,35,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,45.91,1597.72,0
9075-ITWUP,Male,1,No,No,19,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),99.61,1883.04,1
8257-EVSJG,Female,0,No,No,3,No,No phone service,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,80.37,234.95,1
2624-NOMJN,Male,0,No,No,11,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,76.59,839.85,0
8769-UWLSF,Female,1,No,No,1,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),86.71,79.36,1
